Id,SalePrice_pred
2734,149904.43041234193
2735,129112.88102940258
2736,135579.47245146046
2737,109256.8054893015
2738,127062.94147883414
2739,152789.05233543887
2740,143012.1641112703
2741,149793.33080546054
2742,170763.76453172383
2743,161477.96346027203
2744,162628.72164262526
2745,150186.19432131114
2746,130301.38730155301
2747,173817.08393659125
2748,118359.39356911296
2749,133081.47228900628
2750,107583.3292785958
2751,136586.6763661712
2752,223221.0240679673
2753,141848.3779752796
2754,210696.80315025843
2755,137200.02500277854
2756,77665.8626926026
2757,73325.15701850329
2758,70227.61300902582
2759,156588.06178947567
2760,124991.59000432657
2761,138035.8045584653
2762,129846.09536616076
2763,194670.28779545808
2764,173942.66071756376
2765,277529.1630591052
2766,113831.442473554
2767,79039.80690432762
2768,120626.10496664152
2769,137193.61625234704
2770,156818.29658813868
2771,105870.26697856179
2772,98555.06140494923
2773,182919.02407603344
2774,146970.28875486614
2775,115897.86373503922
2776,145507.59651454163
2777,154642.7483087222
2778,122940.3624609124
2779,127051.40473115731
2780,100176.93036355148
2781,80321.82781808199
2782,89950.83021854954
2783,81953.64953165904
2784,117049.6705942156
2785,138738.75707285997
2786,45871.87658619069
2787,125870.103405051
2788,60638.965926426274
2789,177066.09974992793
2790,88889.06511116974
2791,114888.65517839315
2792,54473.7520337795
2793,155302.2896707357
2794,94887.68356437338
2795,123287.23694218796
2796,88551.80543405311
2797,222240.64428963163
2798,122862.05465296292
2799,113359.21950298152
2800,72789.99962552475
2801,107121.2703161042
2802,129415.64475280457
2803,173155.88390724396
2804,138342.61546982385
2805,103488.23525561072
2806,77542.49367944709
2807,175758.1345655297
2808,153741.67536435218
2809,119222.2569408373
2810,128801.6099161847
2811,167942.55287862083
2812,180462.6714882094
2813,153446.80223121474
2814,147762.2048046046
2815,100613.0702822557
2816,208143.65991515506
2817,152326.919456612
2818,131946.53069328523
2819,189333.4781121769
2820,132521.75456059686
2821,112854.58273418923
2822,201230.82423253122
2823,307644.8138916235
2824,167904.13733177312
2825,166948.27562438755
2826,137493.05283493493
2827,137239.43206920841
2828,246968.40767964453
2829,215765.65253731783
2830,218953.88232247627
2831,191772.88905583206
2832,231227.22975443228
2833,309945.7055952223
2834,229724.91445623626
2835,227833.95259819314
2836,208102.2017214673
2837,165077.41187198603
2838,146947.4970181646
2839,178842.78129662818
2840,201443.41448126987
2841,203993.2552689397
2842,227785.1893277891
2843,146867.37764296494
2844,167340.8036328332
2845,125197.15097734312
2846,207065.28908289885
2847,200754.06624632952
2848,212885.89706663456
2849,207910.7222153931
2850,272013.9698670835
2851,224029.68351366563
2852,228986.34916243804
2853,234595.9155240872
2854,147263.9303423175
2855,203960.57109996123
2856,204412.793415343
2857,202029.28374036492
2858,210382.5320521677
2859,88830.25522927032
2860,112005.45421750157
2861,137366.5849770604
2862,200162.94728591002
2863,137782.2712287039
2864,254335.4018955206
2865,147188.8064078189
2866,156408.9395074407
2867,91793.7462665614
2868,86440.82057498286
2869,94486.59837541704
2870,123881.03204383349
2871,81710.5456612437
2872,13640.046489938686
2873,87278.258823437
2874,145082.15559854102
2875,115560.93030015507
2876,183187.95917190207
2877,145839.2041504221
2878,164438.17378153783
2879,122372.4696424809
2880,100011.59196036623
2881,135419.10153129138
2882,171212.91799685138
2883,184193.4701661826
2884,210513.51954367766
2885,189338.0458472168
2886,226258.48223681987
2887,115848.6211741849
2888,150239.91671898888
2889,43339.50469247502
2890,75144.10890708237
2891,145895.33918156414
2892,47107.29836957743
2893,98649.36473312913
2894,35312.28022383551
2895,344509.45193891146
2896,301919.7377103388
2897,212134.10392392604
2898,151727.86956546738
2899,234897.54303794558
2900,154157.22396392393
2901,213511.1029587126
2902,195290.58890223486
2903,303562.7248613172
2904,335282.84319513704
2905,77348.5639732932
2906,214650.32135839807
2907,123662.12976642235
2908,123409.36616419622
2909,144073.98763170157
2910,67324.3436089738
2911,74699.62891721194
2912,152352.10910636449
2913,76980.48468229276
2914,68961.29884083764
2915,81468.34632403504
2916,79685.01524724875
2917,175343.8317021657
2918,110773.85663040998
2919,222393.4288743201
